,gene,importance
1202,Agt,2.5083214128440667e-05
7539,Gsg1,2.5072859304439118e-05
8115,Hyal2,2.500822474551905e-05
12866,Rhpn2,2.4897012525256107e-05
10141,Mxd4,2.4895421444319836e-05
5293,Fbln1,2.486221158814178e-05
4104,Dek,2.4726257353680755e-05
14186,Smap1,2.470069151584647e-05
7940,Hmox1,2.4686467328502997e-05
9313,Mafb,2.4663918290622746e-05
9823,Mmp16,2.4652767255353246e-05
4046,Ddit4,2.4640976412350012e-05
10161,Myeov2,2.463545282628563e-05
4738,Ell2,2.4628943748215778e-05
6317,Gm15867,2.462689566772747e-05
9464,Mat2a,2.459895015505877e-05
14583,Srsf2,2.454974297853032e-05
2954,Cdk1,2.4543110090995858e-05
13234,Rps5,2.4523046916638925e-05
14228,Smim14,2.4512213081729844e-05
63,1500009L16Rik,2.447813412313797e-05
11758,Pnrc2,2.439803111832999e-05
5134,Fam174b,2.4384842044183843e-05
12380,Qk,2.4359504691010848e-05
8625,Kcnq1ot1,2.4129916901219506e-05
3602,Crabp2,2.4126743364010256e-05
4700,Eif4a1,2.411016702411851e-05
8757,Klf6,2.4091772274613494e-05
4689,Eif3e,2.4057890495073077e-05
11712,Plxdc2,2.404009322078903e-05
5461,Fkbp10,2.4018670064868042e-05
12596,Raph1,2.3916721895346804e-05
13066,Rpl14,2.3807815931775216e-05
14771,Sulf1,2.3801444930152642e-05
15304,Tmed3,2.3678468506480135e-05
1358,Ampd2,2.363549057821862e-05
1849,Atp5c1,2.358613634695045e-05
13369,S100a13,2.3535112686833688e-05
3445,Col16a1,2.3495425968381344e-05
13377,S100a8,2.3489751998202087e-05
16325,Vcl,2.3489445173822954e-05
1456,Anxa5,2.347334903691842e-05
3842,Cyp2j9,2.3471193928484537e-05
5238,Fam78b,2.344431213459421e-05
15152,Tgfbr2,2.3376733621744412e-05
14074,Slc40a1,2.337669509786864e-05
14326,Snrpb2,2.3359396324696143e-05
7782,Hes1,2.3353485575265084e-05
2790,Ccnd2,2.3342907219537667e-05
14250,Smox,2.3339515064931418e-05
961,Ace,2.327695135258977e-05
3861,Cystm1,2.3254494677774893e-05
4802,Enho,2.322732437302694e-05
13195,Rps17,2.321231756482237e-05
4617,Efemp2,2.319549971893756e-05
4712,Eif4g2,2.3175024358921118e-05
9346,Man1a,2.3093923506763043e-05
4931,Errfi1,2.306450866487999e-05
13615,Sema7a,2.297969246116985e-05
4444,Dtymk,2.2964335047077148e-05
14779,Sumo1,2.288023983102984e-05
7312,Gnai2,2.2850156753987313e-05
4665,Eif1,2.2789342554504895e-05
13634,Sept4,2.2767239130902028e-05
14625,St3gal6,2.2755639959224016e-05
5481,Flna,2.2734969706296916e-05
12693,Rbm8a,2.2699247064025682e-05
16304,Vamp8,2.266968943015955e-05
9368,Map1b,2.266930544343333e-05
4841,Epb41l2,2.265592002639714e-05
4832,Epas1,2.260785472631219e-05
7705,Hba-a1,2.2604139935734765e-05
8073,Hsp90b1,2.2590704710641518e-05
13054,Rpl10,2.2577660417380634e-05
1901,Atpif1,2.2570908571678568e-05
8817,Knstrn,2.2494146162342566e-05
5590,Frzb,2.2448278787072877e-05
12739,Rdx,2.2438614281233452e-05
6552,Gm26532,2.2408529217927466e-05
5719,Gapdh,2.2354447051533653e-05
14493,Spns2,2.2345632407401925e-05
4453,Dusp1,2.2290995311337368e-05
301,2700069I18Rik,2.2290371973035617e-05
14612,Ssrp1,2.2220433505391524e-05
12670,Rbm25,2.2196519869856747e-05
17140,Zfp954,2.21860876327776e-05
1835,Atp1a1,2.2151168546913346e-05
5771,Gchfr,2.2095959831011805e-05
13115,Rpl35,2.208705667445626e-05
13129,Rpl37,2.2077760073956183e-05
13717,Sfpq,2.2047309354267847e-05
1863,Atp5o,2.2039907231703137e-05
2324,Btg1,2.2021684421647678e-05
10399,Ndufc2,2.200534349663935e-05
14538,Sra1,2.1991741100520043e-05
11532,Pik3r1,2.1927069179313555e-05
5684,Gadd45g,2.1923228586035398e-05
11226,Pcolce,2.191496898136358e-05
7488,Grb10,2.1887706441052323e-05
13145,Rpl7a,2.1858154687541242e-05
15729,Tril,2.1840974094991413e-05
13095,Rpl27,2.1829342978425558e-05
4379,Dpep1,2.1828097242442195e-05
9770,Mis18a,2.1754838344312186e-05
12867,Rian,2.1728562323445318e-05
5632,Fxyd5,2.1685740696518415e-05
2467,Cacybp,2.168455828464926e-05
11676,Plin2,2.1674232424974977e-05
7225,Gm8797,2.163869096146925e-05
8554,Kansl2,2.1621385251872902e-05
8540,Jund,2.1614443995456923e-05
13707,Sf3b1,2.1580159261094018e-05
2614,Cbln1,2.152828289089981e-05
13090,Rpl23,2.1514113396319967e-05
3630,Crip2,2.145733784152898e-05
13392,Sae1,2.1447642635832088e-05
13220,Rps27a,2.134469752635796e-05
11034,Pak1,2.132135562851206e-05
16020,Txndc17,2.132067739283197e-05
16201,Uqcc2,2.131617764221106e-05
12321,Ptprs,2.1270830506362827e-05
8141,Id2,2.12681901713633e-05
11851,Pou3f3,2.1246862754934368e-05
4776,Emg1,2.1214499603558435e-05
15275,Tm4sf1,2.1200224676953915e-05
9060,Lmo4,2.118165474715229e-05
14483,Spin1,2.1175261568495958e-05
865,Abca1,2.1125430745421308e-05
9256,Ly6e,2.1077032175021113e-05
10721,Nsa2,2.106342772823309e-05
16660,Ythdc1,2.099215931834356e-05
1153,Adsl,2.0949979183484264e-05
15243,Tipin,2.091729121757478e-05
16522,Wfdc1,2.0906825031407124e-05
14586,Srsf5,2.085058330931079e-05
42,1110038B12Rik,2.084178445029122e-05
14322,Snrnp70,2.082358372659525e-05
15028,Tceb1,2.0812890008021444e-05
8397,Iqsec1,2.0725112055608606e-05
4603,Eef2,2.0692947679047416e-05
14132,Slc8a3,2.0678862926678976e-05
5683,Gadd45b,2.066282600299305e-05
17308,tdT-WPRE-trans,2.0657009862141637e-05
11755,Pnpo,2.0617945137018067e-05
3359,Cmss1,2.0609259689733227e-05
13860,Siva1,2.0602009383328834e-05
4669,Eif1b,2.0586299799669098e-05
3998,Dcaf8,2.0580497046974254e-05
4814,Enpp2,2.05744869233681e-05
5465,Fkbp1a,2.056882504563952e-05
14750,Stx7,2.0521345766071996e-05
1441,Ano6,2.0518513045091893e-05
4412,Drap1,2.0512639775739686e-05
10041,Msmp,2.0506691963945788e-05
5081,Fam120a,2.0489493046271233e-05
1844,Atp2b1,2.0481710371883827e-05
12170,Psap,2.0480381255182122e-05
7476,Gpx4,2.0465529937955444e-05
4391,Dpm3,2.0444860374890787e-05
9987,Mrps14,2.0433743449364712e-05
1669,Arl6ip1,2.0406728781668545e-05
14712,Stmn2,2.040448201860464e-05
13307,Rsrp1,2.0388411027231794e-05
7329,Gng11,2.03668285178637e-05
12720,Rcc2,2.036332355557604e-05
2099,Basp1,2.0353908131716785e-05
15266,Tln2,2.034692590319477e-05
7850,Hist1h2ap,2.034175364505046e-05
13342,Runx1,2.03264439984194e-05
12182,Psma3,2.0267551260838346e-05
8209,Igf2,2.0197054792653382e-05
14576,Srrm2,2.019273202745228e-05
14557,Srm,2.0187560380091046e-05
11969,Ppp3ca,2.0184424448666595e-05
2748,Ccdc88a,2.016015769270265e-05
4436,Dtnbp1,2.0109166438939975e-05
1252,Akap9,2.0100632795396612e-05
8813,Kng1,2.009931979300819e-05
3251,Ckap4,2.0097447153533145e-05
2829,Cct8,2.009642598467097e-05
3867,Cytl1,2.0086856839084013e-05
14980,Tbca,2.00812458024175e-05
12087,Prok2,2.0077008332503274e-05
12702,Rbp4,1.9957499222090545e-05
15972,Tubb4b,1.9914770177853137e-05
5023,F13a1,1.9901586786126756e-05
3758,Ctsz,1.988841840490557e-05
14248,Smoc1,1.9882383622067916e-05
3186,Chodl,1.987688581339553e-05
955,Acbd3,1.9859623110532797e-05
13193,Rps16,1.9853428652447e-05
4714,Eif4h,1.9852145716329955e-05
3455,Col26a1,1.9847767510444442e-05
15149,Tgfb3,1.976733814484022e-05
4857,Epha4,1.9759983101727994e-05
7302,Gmppb,1.975711192974784e-05
9438,Marc2,1.970568088416417e-05
7184,Gm7334,1.9700379102977446e-05
9402,Map4k4,1.9683167696001387e-05
13606,Sema4d,1.9670185465489757e-05
4602,Eef1g,1.9662069525178237e-05
13366,S100a1,1.9659778015497322e-05
11379,Pfdn5,1.9628774339880776e-05
13327,Rtn4,1.9617649370716167e-05
13128,Rpl36al,1.9601978596843693e-05
1857,Atp5j,1.9508800934168987e-05
3961,Dap,1.950833411525908e-05
3454,Col25a1,1.9477953861166167e-05
8883,Lamp1,1.9444472332035906e-05
14609,Ssr2,1.9438109048179496e-05
16348,Vimp,1.942705766375694e-05
14760,Sub1,1.9424076243109508e-05
5091,Fam129b,1.9364296754129272e-05
14916,Tagln,1.9355923429613473e-05
1567,Arf5,1.9333062003363994e-05
9977,Mrpl52,1.9328953306842234e-05
4791,Emx2,1.928134797121104e-05
13079,Rpl18a,1.927700789991596e-05
13652,Serp1,1.9275380336331322e-05
16691,Zbtb20,1.9222430807534527e-05
14460,Spc25,1.911931311337211e-05
3549,Cox5a,1.9117498898944587e-05
13875,Skp1a,1.9105183014894696e-05
13157,Rpn1,1.910312303696553e-05
13568,Sec61g,1.900435850419634e-05
1463,Aopep,1.8964937414594188e-05
14185,Smagp,1.894853667509492e-05
8039,Hrc,1.8900569772126817e-05
15817,Trp53inp1,1.888275175348516e-05
7335,Gng5,1.8864630387752104e-05
10685,Nr4a2,1.8851555105513323e-05
13720,Sfrp2,1.8842195046574896e-05
8916,Lbh,1.8796131830864937e-05
3246,Cited2,1.8755541436084253e-05
13609,Sema5a,1.874285764951232e-05
13569,Sec62,1.872831241549971e-05
974,Acot1,1.8720155777389852e-05
7548,Gsr,1.870302247889737e-05
13412,Samhd1,1.8697123509074378e-05
13769,Sh3bgrl3,1.869043242660895e-05
16204,Uqcr11,1.86874227961724e-05
7780,Herpud1,1.8682582915217287e-05
13155,Rplp1,1.861696582834622e-05
14115,Slc6a6,1.861107472967659e-05
8051,Hsbp1,1.8602907720741392e-05
13416,Sap18,1.860124520193357e-05
12110,Prpf40a,1.859482883221534e-05
3582,Cpne8,1.859286018234187e-05
11726,Pmepa1,1.8585816849610903e-05
13251,Rpsa,1.8578581666959726e-05
13177,Rps12,1.8569940178482235e-05
7392,Gpc1,1.8569287686731853e-05
4627,Efna5,1.8540549650973155e-05
8828,Krcc1,1.8529471361787982e-05
4317,Dnajc3,1.8523664526463694e-05
7317,Gnas,1.8517185983343552e-05
8155,Ier3,1.8517054788485017e-05
12678,Rbm39,1.848341418009746e-05
9325,Magi2,1.846684720055007e-05
10284,Nasp,1.8460381062654355e-05
12552,Raf1,1.8372065619209237e-05
17188,Zic1,1.8363861862869613e-05
11619,Plaur,1.835952584501413e-05
5369,Fcgrt,1.8346967614147925e-05
16669,Ywhaq,1.834056850157497e-05
14881,Tacc3,1.8328896859005672e-05
8617,Kcnma1,1.830594105079207e-05
13741,Sgk1,1.8298945432462448e-05
1847,Atp5a1,1.8298368151725434e-05
1258,Akr1a1,1.825359496791631e-05
2690,Ccdc174,1.8241058138068026e-05
13672,Serpine1,1.82377792668084e-05
3754,Ctsl,1.82225066873106e-05
10144,Mxra8,1.820000091947613e-05
16075,Ube2e3,1.818787375273037e-05
4969,Eva1b,1.818372892053136e-05
9370,Map1lc3b,1.8175433190527633e-05
14682,Steap4,1.8167686929537887e-05
10365,Ndufa11,1.8159738950505478e-05
13514,Scx,1.814228890967935e-05
13062,Rpl13-ps3,1.8121913807207002e-05
11139,Pcbp1,1.8120817388065706e-05
2536,Capns1,1.8084976395064442e-05
5045,Fabp5,1.8079091526775936e-05
12565,Raly,1.8020035890017256e-05
1580,Arglu1,1.8010984505649186e-05
14297,Snhg18,1.7999833761747003e-05
4666,Eif1a,1.7984984184250697e-05
15153,Tgfbr3,1.795540812017379e-05
3559,Cox7c,1.7946969484115973e-05
9026,Lipc,1.7926893547603616e-05
12477,Rab34,1.792196026430516e-05
14587,Srsf6,1.7883932906171623e-05
11235,Pcsk6,1.787973928874836e-05
1855,Atp5g3,1.7869460262216524e-05
9967,Mrpl42,1.7857444309698603e-05
14334,Snrpg,1.784460695247762e-05
11739,Pnisr,1.7823077251914442e-05
5927,Gm10073,1.7820173504452158e-05
4762,Emb,1.779839468947707e-05
1058,Adamts18,1.7789987030213698e-05
16027,Txnrd1,1.7778633390399965e-05
1064,Adamts5,1.776772390346629e-05
11086,Pard6g,1.7754614511550515e-05
2824,Cct4,1.7749594570704427e-05
1851,Atp5e,1.7726297231466463e-05
10368,Ndufa2,1.7724368694238956e-05
1845,Atp2b4,1.771838040316859e-05
13383,S1pr3,1.7712337152799903e-05
16547,Wls,1.7706777577382094e-05
14191,Smarca5,1.7699546549299556e-05
419,4930402H24Rik,1.768416883944664e-05
16759,Zcrb1,1.7623562371538637e-05
15583,Tnmd,1.761808446134066e-05
9127,Lrp1,1.7598670036227663e-05
16900,Zfp36l1,1.7590653356638336e-05
11296,Pdia6,1.7585170246372587e-05
12278,Ptms,1.758306944117188e-05
1642,Arid1a,1.757823260660957e-05
3860,Cysltr2,1.755022393730862e-05
14318,Snrnp27,1.752678337442918e-05
12975,Rnf187,1.748994593249674e-05
4973,Evi2a,1.7487060932594315e-05
15664,Tpr,1.747988847997566e-05
3306,Clic1,1.747258728236552e-05
109,1700025G04Rik,1.741343924361901e-05
7649,H2-Q7,1.7413331734629635e-05
3730,Ctla2a,1.7404285649844427e-05
5687,Gal,1.7395214138967557e-05
4769,Emc7,1.739385245241453e-05
9868,Morf4l2,1.7376080317741333e-05
14781,Sumo3,1.7363581492182262e-05
4525,E2f4,1.7325461848975785e-05
12196,Psmb8,1.7320172577735133e-05
10662,Nptn,1.7303851926760128e-05
12194,Psmb6,1.729551996835698e-05
9085,Loxl2,1.7291433640500533e-05
12028,Prex1,1.7260299095822457e-05
8405,Irf1,1.7259750836552345e-05
7710,Hbb-bt,1.7255701342228742e-05
10294,Nav2,1.7228510454841487e-05
9703,Mgea5,1.72170941240103e-05
13434,Sash1,1.721123591503132e-05
12188,Psmb1,1.7199147872494962e-05
13784,Sh3pxd2b,1.718036074328678e-05
15885,Tspo,1.717098703407081e-05
16048,Uba3,1.7125413809286892e-05
3974,Dbi,1.7112316223797752e-05
8963,Leprot,1.7112152655977186e-05
5633,Fxyd6,1.7097415936268062e-05
13010,Rnh1,1.7037462206544695e-05
13964,Slc25a3,1.7008359710077948e-05
10585,Nnat,1.697665075711865e-05
2496,Calu,1.69398002141316e-05
10838,Nusap1,1.691947646450562e-05
8451,Itga10,1.6899114818564973e-05
9946,Mrpl20,1.685048162838029e-05
11806,Polr2f,1.6837534407119006e-05
6247,Gm15013,1.682520419805126e-05
7792,Hey1,1.681053484079324e-05
14810,Svbp,1.6797181791429402e-05
3548,Cox4i2,1.6777047312553684e-05
13351,Rwdd1,1.6763970946182076e-05
924,Abl2,1.6751068425528514e-05
15265,Tln1,1.6742446112946883e-05
8946,Lect1,1.673699926612776e-05
14165,Slitrk6,1.6735739269391314e-05
8805,Kmt2a,1.6728294306787667e-05
1876,Atp6v0e,1.6717299470699208e-05
13116,Rpl35a,1.670812758003164e-05
11837,Pop5,1.6704516764347362e-05
7949,Hnrnpa3,1.6676385757746995e-05
3150,Chd4,1.665252207247565e-05
5592,Fscn1,1.6651578744726805e-05
14461,Spcs1,1.664900085704745e-05
13767,Sh3bgrl,1.664465043208672e-05
7491,Grcc10,1.664017562242734e-05
10488,Nfkbia,1.6627222291654134e-05
10369,Ndufa3,1.6603639425875994e-05
4415,Drd4,1.6600024651516922e-05
13599,Sema3d,1.658846833348812e-05
1404,Ankrd13c,1.6572896896204674e-05
10373,Ndufa6,1.6539105577075184e-05
15659,Tpm4,1.653904918884933e-05
15146,Tgfb1,1.6537573229474034e-05
13156,Rplp2,1.653719255699796e-05
4411,Dram2,1.653694767899858e-05
1724,Arvcf,1.6530758768419046e-05
10479,Nfe2l2,1.65134171420331e-05
12524,Rac1,1.650693804543979e-05
2961,Cdk16,1.6471380590944016e-05
3364,Cmtm7,1.6469453164525545e-05
11414,Pgrmc1,1.645554303688584e-05
17236,Znrf2,1.6439192214051035e-05
3829,Cygb,1.643874146703323e-05
10487,Nfkb2,1.6425003343656308e-05
2587,Casp8ap2,1.6418611805297587e-05
9921,Mrfap1,1.641063862219815e-05
7479,Gpx8,1.640675546839822e-05
3768,Cul1,1.638784556911906e-05
2247,Bnip2,1.6320673270268312e-05
9624,Metap2,1.631917892998662e-05
14081,Slc44a1,1.6313957704833387e-05
8450,Itga1,1.6312888345201496e-05
4398,Dpt,1.629561804248748e-05
11811,Polr2k,1.6260242641214084e-05
3557,Cox7a2l,1.625575103402221e-05
7954,Hnrnpf,1.6246413670551874e-05
8154,Ier2,1.6188905086313796e-05
12138,Prrc2c,1.6167278568011407e-05
3447,Col18a1,1.6164871175154737e-05
8350,Insig2,1.615392220888829e-05
9314,Maff,1.6138701720112058e-05
17294,mt-Rnr1,1.611253028619389e-05
14415,Sox5,1.6106887658342217e-05
1961,B230354K17Rik,1.6082317864164958e-05
10192,Myo1d,1.6057972921540938e-05
13465,Scara3,1.6053673062239725e-05
10,0610012G03Rik,1.6034382807835313e-05
10425,Nedd8,1.6029073082177488e-05
10395,Ndufb7,1.6028262906009818e-05
10856,Oard1,1.6028131665547707e-05
1011,Actn1,1.602596376664023e-05
3752,Ctsh,1.59985634604278e-05
12750,Reep5,1.5981938343454327e-05
17207,Zmat2,1.597401503411283e-05
5169,Fam20a,1.5943716718740942e-05
7300,Gmnn,1.5932280397323865e-05
12854,Rhoc,1.5924240208706288e-05
4250,Dlx6,1.5915558095813093e-05
4749,Elof1,1.59116105090735e-05
12833,Rgs7bp,1.590089759896009e-05
10483,Nfic,1.5886459953016873e-05
5921,Gm10036,1.5864009575726198e-05
11004,P4hb,1.5847287514984347e-05
2803,Ccnl1,1.5832895497184466e-05
15791,Trmt112,1.5823972380030564e-05
4081,Ddx5,1.5804682695543838e-05
14524,Sptan1,1.5802661136354063e-05
12528,Rack1,1.57604341980579e-05
9949,Mrpl23,1.5759251675477865e-05
17289,mt-Nd3,1.5745251262756104e-05
7900,Hivep3,1.5732202332022e-05
4818,Enpp6,1.5723566320182784e-05
4935,Esd,1.569773737865166e-05
10398,Ndufc1,1.5664444499512834e-05
13982,Slc25a5,1.5658591534405543e-05
2093,Banf1,1.5625688749583557e-05
2542,Capzb,1.561981383212181e-05
13378,S100a9,1.5602912741409527e-05
1565,Arf4,1.559244930330576e-05
3828,Cyfip2,1.5587072121529413e-05
1013,Actn4,1.5545371379317193e-05
7324,Gnb2l1,1.5539363128835772e-05
11757,Pnrc1,1.552009483820773e-05
8193,Ift20,1.5499336679967958e-05
12014,Prdx1,1.5491872277326796e-05
14230,Smim19,1.549126432205284e-05
11366,Pex19,1.548034691196148e-05
10293,Nav1,1.5470649720771578e-05
13346,Runx3,1.5463576185337727e-05
13087,Rpl22,1.546181097696603e-05
4693,Eif3i,1.54500507702494e-05
12571,Ranbp1,1.5427693076358793e-05
8079,Hspa1b,1.542035967422847e-05
3821,Cyba,1.5411441744673727e-05
13023,Robo2,1.5377621623231207e-05
12112,Prpf4b,1.5371154763607622e-05
3453,Col24a1,1.5347610460764564e-05
7951,Hnrnpc,1.5345709797527635e-05
7766,Heg1,1.532789082639501e-05
1034,Adam10,1.5308993895074226e-05
11874,Ppbp,1.5306654077404318e-05
2791,Ccnd3,1.5301784826680967e-05
15597,Tnrc6a,1.5293535521419294e-05
13637,Sept7,1.528637949826787e-05
4261,Dmpk,1.5254512736646484e-05
2857,Cd302,1.525378362192546e-05
1860,Atp5l,1.5250974847359291e-05
11391,Pgam1,1.5233784987379748e-05
4703,Eif4b,1.5229776209629752e-05
14258,Sms,1.5212960160981656e-05
1389,Ank3,1.5107583101815054e-05
7428,Gpr153,1.5086695840177387e-05
4285,Dnaja2,1.507549486751726e-05
12193,Psmb5,1.5065104091703609e-05
11853,Pou3f4,1.5041979921571791e-05
4831,Ep400,1.5021523490395427e-05
7349,Gnptg,1.5001000498561112e-05
8760,Klf9,1.4997777978862434e-05
16800,Zfos1,1.4987718814167559e-05
13306,Rsrc2,1.494154184501759e-05
8232,Igsf3,1.4906905462752097e-05
12674,Rbm3,1.4898113749649787e-05
8753,Klf2,1.4893390698703785e-05
11493,Picalm,1.488465890415712e-05
11609,Plac8,1.4870448373655158e-05
9401,Map4k3,1.487027671977465e-05
3669,Csde1,1.4865729457657934e-05
5444,Fibin,1.4861124866724284e-05
1919,Atxn7l3b,1.4860694226786846e-05
7820,Hilpda,1.4844897540420528e-05
14559,Srp19,1.4843351605935077e-05
2487,Calm3,1.4823938678534055e-05
9010,Lims2,1.4819682274870808e-05
12782,Rexo2,1.4809923817834947e-05
7058,Gm50012,1.4766535872877328e-05
8156,Ier3ip1,1.4754369012166662e-05
10049,Mstn,1.4749317239690601e-05
13924,Slc1a5,1.474241293450095e-05
10616,Nop58,1.4740203113949982e-05
2860,Cd34,1.47320353029461e-05
3766,Cuedc1,1.4716929612570904e-05
12107,Prpf38b,1.4712890260061836e-05
5438,Fhl2,1.4708580194992863e-05
2228,Bmp2,1.4694472923735616e-05
17291,mt-Nd4l,1.4645511328683648e-05
9300,Macf1,1.4628570335509481e-05
13043,Rpap1,1.461248808484915e-05
15624,Top1,1.4603608378637568e-05
11599,Pla2g4a,1.4594369207555638e-05
13138,Rpl41,1.4558851034800914e-05
5626,Fxr1,1.455554809434521e-05
2253,Bok,1.4527550822072329e-05
11953,Ppp2ca,1.452370505579807e-05
8986,Lhfp,1.4516681115480224e-05
16044,Uap1,1.4495102973612595e-05
2787,Ccnb2,1.4462092993639209e-05
13227,Rps3a1,1.443827471824593e-05
5837,Ghr,1.4425534452904269e-05
16330,Vdac2,1.4401228397965174e-05
4682,Eif2s2,1.4377711967854025e-05
6383,Gm1673,1.4344846496093009e-05
14388,Son,1.4341938465423283e-05
12689,Rbm4b,1.4289190884057394e-05
15269,Tlr3,1.4276278129571008e-05
5730,Gas2l3,1.4262134389360675e-05
4038,Ddb1,1.4245362564640964e-05
11830,Pomp,1.4243596656951345e-05
10595,Nog,1.4207687412515061e-05
3375,Cnih1,1.4199096065242169e-05
1541,App,1.4193147636122363e-05
16308,Vapb,1.4169714646388593e-05
2908,Cdc37l1,1.415951837524015e-05
1584,Arhgap12,1.4153242512044619e-05
7947,Hnrnpa1,1.4138934659087304e-05
12576,Ranbp3l,1.411442571359747e-05
7660,H3f3a,1.4082009323354497e-05
14343,Snw1,1.4070235802417928e-05
1616,Arhgdib,1.4053518460551916e-05
10527,Ninj1,1.4052608941049363e-05
8253,Il12a,1.4050630655781123e-05
3316,Clk1,1.4021031536459162e-05
13224,Rps28,1.401516964869739e-05
8548,Kank1,1.3994075430464707e-05
3825,Cyc1,1.3981689651653668e-05
2525,Capg,1.3972172055965156e-05
13060,Rpl12,1.3969840981004548e-05
11833,Pon2,1.3949346093542564e-05
10379,Ndufaf2,1.3915469396159879e-05
15450,Tmem261,1.3914864538985361e-05
1592,Arhgap23,1.3867362065749337e-05
15041,Tcf7,1.3861531669303142e-05
4908,Erg,1.3859666276386428e-05
2785,Ccnb1,1.385572935851586e-05
1160,Aes,1.3852193326421766e-05
9598,Megf10,1.3844028190220239e-05
10295,Nav3,1.3843252837862171e-05
1779,Atad2,1.3832569412944583e-05
11768,Pofut2,1.3825087214176331e-05
5437,Fhl1,1.38212709262594e-05
9443,March6,1.3783929658644029e-05
11681,Plk3,1.3783184358141156e-05
11140,Pcbp2,1.3780118701545868e-05
15545,Tnfaip2,1.3776562845021899e-05
10482,Nfib,1.377184582175162e-05
15487,Tmem59,1.3770529075634868e-05
16065,Ube2a,1.375256315399188e-05
2825,Cct5,1.3747519404428229e-05
2907,Cdc37,1.3739275804877174e-05
5665,Gabarap,1.3736272790465674e-05
3057,Cep164,1.372949684104177e-05
3232,Cilp,1.370280525886266e-05
11213,Pcm1,1.3692708733588682e-05
10962,Ostn,1.368711744482583e-05
13711,Sf3b5,1.3680363442170591e-05
8724,Kif5b,1.3668579206014023e-05
453,4930523C07Rik,1.3661427948491282e-05
4718,Eif5b,1.3635447120001682e-05
12002,Prcp,1.3610843202390115e-05
3180,Chmp5,1.3594150496840385e-05
14333,Snrpf,1.3573903089893568e-05
4905,Erdr1,1.3556083050389278e-05
3238,Cirbp,1.352372037384139e-05
4554,Ebp,1.3523611710379149e-05
5653,G3bp2,1.349652257986856e-05
14205,Smc3,1.3494342129442959e-05
7358,Golgb1,1.3491898094523949e-05
13643,Serf1,1.3489674252981768e-05
13750,Sgpl1,1.348815812736361e-05
17241,Zranb1,1.3486625198409847e-05
4646,Egr1,1.348459102352275e-05
8877,Lamb1,1.3477876097194121e-05
14812,Svil,1.3477466000973471e-05
10405,Ndufs6,1.3468766481085243e-05
8886,Lamtor2,1.3461926952981866e-05
3683,Csnk1a1,1.3450825175710605e-05
16128,Ubtf,1.3432740804941815e-05
16023,Txnip,1.342297323751443e-05
6190,Gm13826,1.3407273532179085e-05
14331,Snrpe,1.337908950937808e-05
13099,Rpl28,1.3362987208868689e-05
1092,Adcy3,1.3357730054017906e-05
3120,Cfl2,1.3350254205102874e-05
3500,Copb1,1.3280230797572531e-05
